Cod Material;Tombamento;SiglaLotacao;Lotação;Sigla de usuário com carga pessoal;Nome de usuário com carga pessoal;Descrição;Núm. série;Marca;Modelo;Autor;Editora;Edicao;Forn Razao Social;Forn Nome Fantasia;Orgao Ext. Entrada;Cód. estrutural;Tipo Entrada;NumDocumento;Valor de aquisição;Valor de reavaliação;Valor Atualizado;Classificação SIAFI;Descr Siafi;Situação;Observação;Data de aquisição;Data de reavaliação;Data de atualização;Dt Term Garantia;Dta Ult. Movimentacao;Dta Baixa;Tipo Termo;Num.Termo;Órgão Externo;Processo Adm.;Estado Conservação;Ano/mês da última atualização;Data estimada do término da licença
"50980";"1290004651";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MICROCOMPUTADOR COM TECLADO E MOUSE, GABINETE TIPO DESKTOP MINI BUSINESS, PLACA DE VÍDEO INTEL HD GRAPHICS 630 INTEGRADA, PROCESSADOR INTEL CORE i5-7500T, CACHÊ DE 6MB, MEMÓRIA DDR4 (3,3 GHZ); HD: SSDD 500GB SATA 6,0Gb/s, 5400 RPM, 8GB HÍBRIDO; CHIPSET INTEL Q270, SISTEMA OPERACIONAL WINDOWS 10 Pro; INTERFACES: TRASEISA: 4 USB, 2 HDMI, 1 VGA, 1 RJ-45 E 1 ETHERNET; FRONTAL: 1 MICRO USB, 2 USB, 1 FONE DE OUVIDO E 1 HEADSET; TECLADO USB PADRÃO ABNT2, MOUSE USB ÓPTICO, INPUT/ENTRADA: 19.5Vdc, CORRENTE: 3.33A, MODELO: EliteDesk 800 G3 Mini 35W, MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54467";"3.250,00";"";"325,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"50980";"1290004652";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MICROCOMPUTADOR COM TECLADO E MOUSE, GABINETE TIPO DESKTOP MINI BUSINESS, PLACA DE VÍDEO INTEL HD GRAPHICS 630 INTEGRADA, PROCESSADOR INTEL CORE i5-7500T, CACHÊ DE 6MB, MEMÓRIA DDR4 (3,3 GHZ); HD: SSDD 500GB SATA 6,0Gb/s, 5400 RPM, 8GB HÍBRIDO; CHIPSET INTEL Q270, SISTEMA OPERACIONAL WINDOWS 10 Pro; INTERFACES: TRASEISA: 4 USB, 2 HDMI, 1 VGA, 1 RJ-45 E 1 ETHERNET; FRONTAL: 1 MICRO USB, 2 USB, 1 FONE DE OUVIDO E 1 HEADSET; TECLADO USB PADRÃO ABNT2, MOUSE USB ÓPTICO, INPUT/ENTRADA: 19.5Vdc, CORRENTE: 3.33A, MODELO: EliteDesk 800 G3 Mini 35W, MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54468";"3.250,00";"";"325,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"50980";"1290004653";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MICROCOMPUTADOR COM TECLADO E MOUSE, GABINETE TIPO DESKTOP MINI BUSINESS, PLACA DE VÍDEO INTEL HD GRAPHICS 630 INTEGRADA, PROCESSADOR INTEL CORE i5-7500T, CACHÊ DE 6MB, MEMÓRIA DDR4 (3,3 GHZ); HD: SSDD 500GB SATA 6,0Gb/s, 5400 RPM, 8GB HÍBRIDO; CHIPSET INTEL Q270, SISTEMA OPERACIONAL WINDOWS 10 Pro; INTERFACES: TRASEISA: 4 USB, 2 HDMI, 1 VGA, 1 RJ-45 E 1 ETHERNET; FRONTAL: 1 MICRO USB, 2 USB, 1 FONE DE OUVIDO E 1 HEADSET; TECLADO USB PADRÃO ABNT2, MOUSE USB ÓPTICO, INPUT/ENTRADA: 19.5Vdc, CORRENTE: 3.33A, MODELO: EliteDesk 800 G3 Mini 35W, MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54469";"3.250,00";"";"325,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004654";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54470";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004655";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54471";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004656";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54472";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004657";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54473";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004658";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54474";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004659";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54475";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004660";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54476";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004661";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54477";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004662";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54478";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004663";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54479";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004664";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54480";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004665";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54481";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004666";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54482";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"51039";"1290004667";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD FULL HD, TELA DE 21,5 POLEGADAS, DIAGONAL: 54,6CM, ASPECTO DA TELA: 16:9, TEMPO DE RESPOSTAS: 8 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 178°x178°, NÚMERO DE CORES: 16,7 MILHÕES, CONECTORES: 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) AC, 1 (UM) VGA (D-SUB), TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.0A, MODELO: 22MP55Y-B (V225hz), MARCA: ""HP"". (GARANTIA: 48 (QUARENTA E OITO) MESES ""ON SITE"" A CONTAR DE 28/12/2017).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54483";"650,00";"";"65,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"02/01/2018";"";"02/02/2026";"";"02/01/2018 00:00:00";"";"";"";"";"";"";"202301";"N/A"
"48994";"1290004567";"ALMOX2-SP";"Almoxarifado de Material Permanente - 2ª CJM - São Paulo";"";"";"PORTAL DETECTOR DE METAIS, MARCA MPCI, MODELO CMD-MP 15ZV17.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54491";"7.400,00";"";"7.400,00";"12311.01.05";"EQUIPAMENTO DE PROTECAO, SEGURANCA E SOCORRO";"DESCARREGADO";"MIGRAÇÃO";"19/01/2018";"";"";"";"10/10/2019 23:59:59";"10/10/2019";"";"";"";"";"";"202801";"N/A"
"53574";"1290004574";"2aAUD2aCJM";"2a AUDITORIA DA 2a CJM";"";"";"POLTRONA GIRATÓRIA PRESIDENTE, COM APOIO DE CABEÇA, ENCOSTO COM ESTRUTURA EM RESINA DE ENGENHARIA TERMOPLÁSTICA INJETADA, ESTRUTURA PROVIDA DE SUPERFÍCIE DE TECIDO TIPO TELA, SE UTILIZAÇÃO DE ESPUMA OU SIMILARES E SISTEMA DE ARTICULAÇÃO QUE ACOMPANHA MOVIMENTO LATERAL/DIAGONAL DO USUÁRIO, APOIO DE CABEÇA EM POLIURETANO INEGRAL-SKIN DE ALTA RESISTÊNCIA, ASSENTO: INTERNO EM RESINA DE ENGENHARIA TERMOPLÁSTICA INJETADA C/ ALTA RESISTÊNCIA MECÂNICA CONFORMADO ANATOMICAMENTE, ESPUMA EM POLIURETANO FLEXÍVEL, ISENTO DE CFC, ALTA RESILIÊNCIA, ALTA RESISTÊNCIA A PROPAGAÇÃO DE RASGO, BAIXA DEFORMAÇÃO, REVESTIMENTO EM COURO ECOLÓGICO NA COR PRETA, COM REGULAGEM DE ALTURA DO ASSENTO. APÓIA-BRAÇOS COM AJUSTE DE ALTURA EM 07 (SETE) POSIÇÕES, PARTE SUPERIOR EM POLIURETANO INTEGRAL SKIN, BASE COM 05 (CINCO) HASTES EM LIGA DE ALUMÍNIO, CONFORMIDADE ERGONÔMICA DE ACORDO COM A NR-17 DO MINISTÉRIO DO TABALHO E A CERTIFICAÇÃO NBR 13962, ABNT, MARCA: OMP DO BRASIL.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54509";"1.599,00";"";"459,65";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"16/02/2018";"";"02/02/2026";"";"16/02/2018 00:00:00";"";"";"";"";"";"";"202802";"N/A"
